village_id,week,rainfall_mm,rainfall_anomaly_pct,temp_mean_c,humidity_pct,flood_risk_score,malaria_cases,diarrhea_cases,ari_cases,anc4_completion_pct,institutional_delivery_pct,full_immunization_pct,high_risk_pregnancies,drug_stockout_flag,is_reported,reporting_status,reconstructed_malaria_cases,uncertainty_malaria_cases,reconstructed_malaria_cases_lower95,reconstructed_malaria_cases_upper95,reconstructed_diarrhea_cases,uncertainty_diarrhea_cases,reconstructed_diarrhea_cases_lower95,reconstructed_diarrhea_cases_upper95,reconstructed_ari_cases,uncertainty_ari_cases,reconstructed_ari_cases_lower95,reconstructed_ari_cases_upper95,reconstructed_anc4_completion_pct,uncertainty_anc4_completion_pct,reconstructed_anc4_completion_pct_lower95,reconstructed_anc4_completion_pct_upper95,reconstructed_full_immunization_pct,uncertainty_full_immunization_pct,reconstructed_full_immunization_pct_lower95,reconstructed_full_immunization_pct_upper95
VIL_021,79,52.77,260.0,36.5,64.2,0.629,,,,,,,2,1,False,UNRECORDED,2.8185406880625896,6.450472008885523,0.0,9.269012696948113,5.526630587014115,3.1379788898153955,2.388651697198719,8.66460947682951,1.88823015940361,2.3551075917501474,0.0,4.243337751153757,31.811834937680192,3.3601943889242882,28.451640548755904,35.17202932660448,43.883783065681584,3.832362050761127,40.05142101492046,47.71614511644271
VIL_021,80,71.89,386.3,36.4,72.1,0.92,,,,,,,4,0,False,UNRECORDED,4.038334377351344,6.450472008885523,0.0,10.488806386236867,7.747891480650275,3.1379788898153955,4.609912590834879,10.885870370465671,1.5791078147996487,2.3551075917501474,0.0,3.934215406549796,30.63260038954004,3.3601943889242882,27.272406000615753,33.99279477846433,42.171405631130824,3.832362050761127,38.3390435803697,46.00376768189195
VIL_021,81,98.56,546.6,35.6,80.3,1.0,0.0,0.0,4.0,25.3,20.0,42.8,0,1,True,STRUCTURAL_ZERO_INFLATED,4.093958937236747,6.450472008885523,0.0,10.544430946122269,7.151774131527381,3.1379788898153955,4.0137952417119855,10.289753021342776,1.4902064026919764,2.3551075917501474,0.0,3.8453139944421237,25.3,0.33601943889242886,24.963980561107572,25.63601943889243,42.8,0.3832362050761127,42.41676379492388,43.18323620507611
VIL_021,82,85.89,465.9,37.3,68.7,1.0,,,,,,,6,1,False,UNRECORDED,3.4475985157811735,6.450472008885523,0.0,9.898070524666696,7.028851628968631,3.1379788898153955,3.890872739153236,10.166830518784026,1.1046106853351438,2.3551075917501474,0.0,3.4597182770852912,28.5117006732301,3.3601943889242882,25.15150628430581,31.871895062154387,41.264711840984155,3.832362050761127,37.43234979022303,45.09707389174528
VIL_021,83,99.66,573.6,37.8,77.3,1.0,,,,,,,2,0,False,UNRECORDED,5.735382926465898,6.450472008885523,0.0,12.185854935351422,6.881171024879752,3.1379788898153955,3.743192135064356,10.019149914695147,1.438325695537348,2.3551075917501474,0.0,3.7934332872874954,30.570474749642003,3.3601943889242882,27.210280360717714,33.93066913856629,42.44381824407525,3.832362050761127,38.611456193314126,46.27618029483638
VIL_021,84,99.94,558.4,35.3,75.2,1.0,,,,,,,2,1,False,UNRECORDED,6.2699671403725565,6.450472008885523,0.0,12.72043914925808,8.34161949614706,3.1379788898153955,5.203640606331666,11.479598385962456,1.8094893102071865,2.3551075917501474,0.0,4.164596901957334,30.867361018089937,3.3601943889242882,27.50716662916565,34.22755540701422,42.707134537010646,3.832362050761127,38.87477248624952,46.53949658777177
VIL_021,85,96.26,546.6,37.5,78.8,1.0,0.0,0.0,1.0,32.4,31.3,40.8,8,1,True,STRUCTURAL_ZERO_INFLATED,7.752599210357282,6.450472008885523,1.3021272014717589,14.203071219242805,7.778574365969394,3.1379788898153955,4.640595476153999,10.91655325578479,2.46328926366753,2.3551075917501474,0.1081816719173827,4.818396855417678,32.4,0.33601943889242886,32.06398056110757,32.73601943889243,40.8,0.3832362050761127,40.41676379492388,41.18323620507611
VIL_021,86,75.27,410.2,34.9,66.3,1.0,,,,,,,1,0,False,UNRECORDED,7.139442880175146,6.450472008885523,0.688970871289623,13.589914889060669,6.816780277841463,3.1379788898153955,3.6788013880260677,9.954759167656858,1.6370616856975582,2.3551075917501474,0.0,3.9921692774477053,30.43295704127825,3.3601943889242882,27.072762652353962,33.79315143020254,42.79509226006029,3.832362050761127,38.96273020929916,46.62745431082141
VIL_021,87,44.85,182.6,33.9,46.8,0.634,,,,,,,4,1,False,UNRECORDED,15.578265916981788,6.450472008885523,9.127793908096265,22.02873792586731,6.042855388625161,3.1379788898153955,2.9048764988097653,9.180834278440557,1.6039984440255812,2.3551075917501474,0.0,3.9591060357757284,30.397157390373835,3.3601943889242882,27.036963001449546,33.75735177929812,41.65667692823815,3.832362050761127,37.82431487747702,45.489038978999275
VIL_021,88,65.24,330.9,33.5,57.1,0.893,0.0,0.0,3.0,27.7,20.0,46.9,2,1,True,STRUCTURAL_ZERO_INFLATED,16.450753361762285,6.450472008885523,10.000281352876762,22.901225370647808,4.6368740295462825,3.1379788898153955,1.498895139730887,7.7748529193616776,1.6278191885201836,2.3551075917501474,0.0,3.982926780270331,27.7,0.33601943889242886,27.36398056110757,28.036019438892428,46.9,0.3832362050761127,46.51676379492388,47.283236205076115
VIL_021,89,41.8,186.8,32.8,48.5,0.629,,,,,,,4,0,False,UNRECORDED,15.07165348923704,6.450472008885523,8.621181480351517,21.522125498122563,3.685917872384978,3.1379788898153955,0.5479389825695824,6.8238967622003734,1.332192673640533,2.3551075917501474,0.0,3.6873002653906806,30.532935961337607,3.3601943889242882,27.17274157241332,33.8931303502619,41.141002445204805,3.832362050761127,37.30864039444368,44.97336449596593
VIL_021,90,49.61,229.3,30.0,48.8,0.634,,,,,,,6,1,False,UNRECORDED,18.83295892010205,6.450472008885523,12.382486911216528,25.283430928987574,3.8068778977950117,3.1379788898153955,0.6688990079796162,6.944856787610407,1.6349320621186543,2.3551075917501474,0.0,3.9900396538688017,30.883572420496897,3.3601943889242882,27.52337803157261,34.24376680942119,43.03632989320339,3.832362050761127,39.20396784244226,46.868691943964514
VIL_021,91,34.39,125.2,30.1,39.9,0.406,,,,,,,3,0,False,UNRECORDED,18.106223713704647,6.450472008885523,11.655751704819124,24.55669572259017,4.001596232274183,3.1379788898153955,0.8636173424587876,7.139575122089578,1.4453115709013336,2.3551075917501474,0.0,3.800419162651481,31.606568520160987,3.3601943889242882,28.2463741312367,34.966762909085276,43.67104655513911,3.832362050761127,39.83868450437798,47.50340860590023
VIL_021,92,26.23,83.2,29.5,46.0,0.32,22.0,6.0,1.0,29.9,26.3,43.5,2,1,True,REPORTED,22.0,0.6450472008885524,21.354952799111448,22.645047200888552,6.0,0.3137978889815396,5.68620211101846,6.31379788898154,1.0,0.23551075917501474,0.7644892408249853,1.2355107591750147,29.9,0.33601943889242886,29.56398056110757,30.236019438892427,43.5,0.3832362050761127,43.116763794923884,43.883236205076116
VIL_021,93,24.58,74.9,26.5,35.2,0.26,13.0,2.0,5.0,27.2,23.5,44.5,0,1,True,REPORTED,13.0,0.6450472008885524,12.354952799111448,13.645047200888552,2.0,0.3137978889815396,1.6862021110184604,2.3137978889815396,5.0,0.23551075917501474,4.764489240824985,5.235510759175015,27.2,0.33601943889242886,26.86398056110757,27.536019438892428,44.5,0.3832362050761127,44.116763794923884,44.883236205076116
VIL_021,94,15.69,-2.2,25.8,35.8,0.213,,,,,,,6,1,False,UNRECORDED,8.434407901815929,6.450472008885523,1.9839358929304058,14.884879910701452,2.174819384304741,3.1379788898153955,0.0,5.312798274120137,1.9072197677195994,2.3551075917501474,0.0,4.262327359469747,30.80693161763714,3.3601943889242882,27.446737228712852,34.16712600656143,42.06985978386325,3.832362050761127,38.237497733102124,45.90222183462438
VIL_021,95,13.22,5.8,23.7,33.8,0.169,,,,,,,2,0,False,UNRECORDED,6.350436920495886,6.450472008885523,0.0,12.800908929381409,1.9745874475136316,3.1379788898153955,0.0,5.112566337329027,1.663288368138777,2.3551075917501474,0.0,4.018395959888924,30.411759177263416,3.3601943889242882,27.051564788339128,33.771953566187705,43.76560864168285,3.832362050761127,39.933246590921726,47.59797069244398
VIL_021,96,13.79,-25.9,22.9,26.9,0.208,,,,,,,5,0,False,UNRECORDED,6.430761499973768,6.450472008885523,0.0,12.88123350885929,2.171854650915384,3.1379788898153955,0.0,5.3098335407307795,1.4935676235156141,2.3551075917501474,0.0,3.8486752152657617,31.352791594039843,3.3601943889242882,27.992597205115555,34.71298598296413,44.607655404242045,3.832362050761127,40.77529335348092,48.44001745500317
VIL_021,97,8.76,-56.7,21.9,28.4,0.036,,,,,,,1,0,False,UNRECORDED,3.3131553516393586,6.450472008885523,0.0,9.763627360524882,1.4288037849065829,3.1379788898153955,0.0,4.566782674721979,2.34532300526969,2.3551075917501474,0.0,4.700430597019837,31.40710804982121,3.3601943889242882,28.046913660896923,34.7673024387455,43.49341338722891,3.832362050761127,39.661051336467786,47.32577543799004
VIL_021,98,7.54,-54.2,20.2,34.6,0.1,1.0,5.0,3.0,27.4,23.1,44.6,2,0,True,REPORTED,1.0,0.6450472008885524,0.3549527991114476,1.6450472008885524,5.0,0.3137978889815396,4.68620211101846,5.31379788898154,3.0,0.23551075917501474,2.764489240824985,3.235510759175015,27.4,0.33601943889242886,27.06398056110757,27.736019438892427,44.6,0.3832362050761127,44.216763794923885,44.98323620507612
VIL_021,99,6.06,-62.9,20.3,30.9,0.142,,,,,,,2,1,False,UNRECORDED,2.5794344191001115,6.450472008885523,0.0,9.029906427985635,2.1381777809700533,3.1379788898153955,0.0,5.276156670785449,2.755873762764313,2.3551075917501474,0.40076617101416545,5.11098135451446,30.665993682187178,3.3601943889242882,27.30579929326289,34.02618807111146,43.26382082789935,3.832362050761127,39.431458777138225,47.09618287866048
VIL_021,100,11.02,-29.4,19.9,29.0,0.176,0.0,0.0,6.0,27.9,21.7,40.9,5,0,True,STRUCTURAL_ZERO_INFLATED,1.8992796741172155,6.450472008885523,0.0,8.349751683002738,1.9080629198007353,3.1379788898153955,0.0,5.046041809616131,2.724348857358815,2.3551075917501474,0.36924126560866766,5.079456449108962,27.9,0.33601943889242886,27.56398056110757,28.236019438892427,40.9,0.3832362050761127,40.51676379492388,41.283236205076115
VIL_021,101,13.02,-18.5,19.3,38.4,0.079,,,,,,,3,0,False,UNRECORDED,1.7692226206565302,6.450472008885523,0.0,8.219694629542053,1.5495196308642627,3.1379788898153955,0.0,4.687498520679658,3.4573853600633013,2.3551075917501474,1.102277768313154,5.812492951813448,30.955267593733765,3.3601943889242882,27.595073204809477,34.31546198265805,42.30024946775046,3.832362050761127,38.467887416989335,46.13261151851159
VIL_021,102,5.49,-70.7,17.2,31.9,0.073,0.0,0.0,9.0,34.0,30.7,40.6,2,1,True,STRUCTURAL_ZERO_INFLATED,2.0493633835704266,6.450472008885523,0.0,8.49983539245595,1.4640591694915792,3.1379788898153955,0.0,4.602038059306975,3.7537405398536756,2.3551075917501474,1.3986329481035282,6.108848131603823,34.0,0.33601943889242886,33.66398056110757,34.33601943889243,40.6,0.3832362050761127,40.216763794923885,40.98323620507612
VIL_021,103,15.14,-1.2,16.9,41.9,0.165,,,,,,,4,0,False,UNRECORDED,1.7471348574266443,6.450472008885523,0.0,8.197606866312167,1.7961083123933248,3.1379788898153955,0.0,4.934087202208721,3.8491539420040346,2.3551075917501474,1.4940463502538872,6.204261533754182,31.00562107571668,3.3601943889242882,27.64542668679239,34.36581546464097,43.07074336522794,3.832362050761127,39.238381314466814,46.90310541598907
VIL_021,104,8.42,-49.8,18.3,48.8,0.113,,,,,,,3,1,False,UNRECORDED,1.9579208148547218,6.450472008885523,0.0,8.408392823740245,1.5504641528334975,3.1379788898153955,0.0,4.688443042648893,3.498387037555589,2.3551075917501474,1.1432794458054416,5.853494629305736,31.059025560298654,3.3601943889242882,27.698831171374366,34.41921994922294,44.07264596315876,3.832362050761127,40.240283912397636,47.90500801391989
VIL_022,1,3.96,-86.3,15.7,39.7,0.142,,,,,,,3,0,False,UNRECORDED,1.8837753797833103,5.896523252145656,0.0,7.780298631928966,2.6363037855297016,4.164581169042834,0.0,6.800884954572536,5.907660940341609,2.995562452517907,2.9120984878237017,8.903223392859516,51.677859476944626,3.5929081216572127,48.084951355287416,55.270767598601836,54.99003335219196,3.874583729811402,51.11544962238055,58.86461708200336
VIL_022,2,9.22,-42.8,18.4,41.7,0.276,4.0,4.0,5.0,59.4,46.7,54.9,3,0,True,REPORTED,4.0,0.5896523252145656,3.4103476747854344,4.589652325214566,4.0,0.4164581169042834,3.5835418830957164,4.416458116904283,5.0,0.29955624525179075,4.70044375474821,5.29955624525179,59.4,0.3592908121657213,59.040709187834274,59.75929081216572,54.9,0.3874583729811402,54.512541627018855,55.28745837298114
VIL_022,3,11.82,-22.4,18.9,44.0,0.231,2.0,2.0,6.0,54.1,45.8,67.7,4,1,True,REPORTED,2.0,0.5896523252145656,1.4103476747854344,2.5896523252145656,2.0,0.4164581169042834,1.5835418830957166,2.4164581169042836,6.0,0.29955624525179075,5.70044375474821,6.29955624525179,54.1,0.3592908121657213,53.74070918783428,54.459290812165726,67.7,0.3874583729811402,67.31254162701886,68.08745837298115
VIL_022,4,3.3,-94.5,17.5,32.8,0.038,2.0,3.0,10.0,61.3,54.3,64.6,5,1,True,REPORTED,2.0,0.5896523252145656,1.4103476747854344,2.5896523252145656,3.0,0.4164581169042834,2.5835418830957164,3.4164581169042836,10.0,0.29955624525179075,9.700443754748209,10.299556245251791,61.3,0.3592908121657213,60.94070918783427,61.65929081216572,64.6,0.3874583729811402,64.21254162701885,64.98745837298114
VIL_022,5,6.93,-60.9,17.1,43.2,0.248,2.0,6.0,12.0,61.8,50.5,56.0,4,0,True,REPORTED,2.0,0.5896523252145656,1.4103476747854344,2.5896523252145656,6.0,0.4164581169042834,5.583541883095717,6.416458116904283,12.0,0.29955624525179075,11.700443754748209,12.299556245251791,61.8,0.3592908121657213,61.44070918783427,62.15929081216572,56.0,0.3874583729811402,55.61254162701886,56.38745837298114
VIL_022,6,6.04,-60.4,19.3,41.9,0.177,,,,,,,2,1,False,UNRECORDED,2.4647881765946775,5.896523252145656,0.0,8.361311428740333,2.6069581178952435,4.164581169042834,0.0,6.7715392869380775,5.326251596341237,2.995562452517907,2.3306891438233297,8.321814048859144,51.3112835530925,3.5929081216572127,47.71837543143529,54.90419167474971,53.64272923890471,3.874583729811402,49.7681455090933,57.51731296871611
VIL_022,7,4.48,-50.0,19.5,52.5,0.09,,,,,,,1,1,False,UNRECORDED,2.1108036635523595,5.896523252145656,0.0,8.007326915698016,2.1089255287552353,4.164581169042834,0.0,6.273506697798069,4.460273612935238,2.995562452517907,1.4647111604173304,7.455836065453145,50.16361988276387,3.5929081216572127,46.57071176110666,53.75652800442108,53.96386752005642,3.874583729811402,50.08928379024502,57.838451249867816
VIL_022,8,5.96,-56.5,19.0,40.3,0.152,2.0,2.0,5.0,57.8,51.8,55.9,4,1,True,REPORTED,2.0,0.5896523252145656,1.4103476747854344,2.5896523252145656,2.0,0.4164581169042834,1.5835418830957166,2.4164581169042836,5.0,0.29955624525179075,4.70044375474821,5.29955624525179,57.8,0.3592908121657213,57.44070918783427,58.15929081216572,55.9,0.3874583729811402,55.512541627018855,56.28745837298114
VIL_022,9,6.15,-57.4,21.8,45.5,0.071,,,,,,,4,1,False,UNRECORDED,3.012101370290062,5.896523252145656,0.0,8.908624622435717,2.7780031932949054,4.164581169042834,0.0,6.9425843623377395,5.768100866755887,2.995562452517907,2.77253841423798,8.763663319273794,51.50376471931968,3.5929081216572127,47.91085659766247,55.09667284097689,54.40649993530264,3.874583729811402,50.53191620549124,58.28108366511404
VIL_022,10,4.61,-52.4,20.8,47.7,0.148,3.0,2.0,3.0,60.8,49.1,56.8,2,1,True,REPORTED,3.0,0.5896523252145656,2.4103476747854344,3.5896523252145656,2.0,0.4164581169042834,1.5835418830957166,2.4164581169042836,3.0,0.29955624525179075,2.700443754748209,3.299556245251791,60.8,0.3592908121657213,60.44070918783427,61.15929081216572,56.8,0.3874583729811402,56.412541627018854,57.18745837298114
VIL_022,11,6.33,-51.9,20.8,43.6,0.037,2.0,2.0,7.0,62.5,57.7,62.4,2,0,True,REPORTED,2.0,0.5896523252145656,1.4103476747854344,2.5896523252145656,2.0,0.4164581169042834,1.5835418830957166,2.4164581169042836,7.0,0.29955624525179075,6.70044375474821,7.29955624525179,62.5,0.3592908121657213,62.140709187834275,62.859290812165725,62.4,0.3874583729811402,62.012541627018855,62.78745837298114
VIL_022,12,7.2,-44.7,23.4,56.0,0.197,,,,,,,5,1,False,UNRECORDED,3.2207171265769743,5.896523252145656,0.0,9.11724037872263,2.6882838391717234,4.164581169042834,0.0,6.8528650082145575,2.545944436845109,2.995562452517907,0.0,5.541506889363016,50.00134951482002,3.5929081216572127,46.40844139316281,53.59425763647723,55.530271397340044,3.874583729811402,51.65568766752864,59.40485512715145
VIL_022,13,7.21,-56.0,25.9,56.3,0.108,9.0,1.0,2.0,58.9,52.4,63.3,2,1,True,REPORTED,9.0,0.5896523252145656,8.410347674785434,9.589652325214566,1.0,0.4164581169042834,0.5835418830957166,1.4164581169042834,2.0,0.29955624525179075,1.7004437547482092,2.299556245251791,58.9,0.3592908121657213,58.540709187834274,59.25929081216572,63.3,0.3874583729811402,62.912541627018854,63.68745837298114
VIL_022,14,5.83,-73.8,25.9,44.5,0.034,6.0,0.0,1.0,55.1,51.4,54.0,3,0,True,REPORTED,6.0,0.5896523252145656,5.410347674785434,6.589652325214566,0.0,0.4164581169042834,0.0,0.4164581169042834,1.0,0.29955624525179075,0.7004437547482092,1.2995562452517908,55.1,0.3592908121657213,54.74070918783428,55.459290812165726,54.0,0.3874583729811402,53.61254162701886,54.38745837298114
VIL_022,15,8.68,-39.5,25.6,46.9,0.074,2.0,2.0,4.0,57.2,48.3,59.7,3,0,True,REPORTED,2.0,0.5896523252145656,1.4103476747854344,2.5896523252145656,2.0,0.4164581169042834,1.5835418830957166,2.4164581169042836,4.0,0.29955624525179075,3.700443754748209,4.29955624525179,57.2,0.3592908121657213,56.84070918783428,57.55929081216573,59.7,0.3874583729811402,59.31254162701886,60.087458372981146
VIL_022,16,8.11,-27.7,27.7,57.4,0.138,14.0,5.0,3.0,52.8,46.0,55.0,5,0,True,REPORTED,14.0,0.5896523252145656,13.410347674785434,14.589652325214566,5.0,0.4164581169042834,4.583541883095717,5.416458116904283,3.0,0.29955624525179075,2.700443754748209,3.299556245251791,52.8,0.3592908121657213,52.44070918783427,53.15929081216572,55.0,0.3874583729811402,54.61254162701886,55.38745837298114
VIL_022,17,9.84,-19.3,30.8,54.8,0.232,3.0,3.0,2.0,63.6,58.0,60.7,6,0,True,REPORTED,3.0,0.5896523252145656,2.4103476747854344,3.5896523252145656,3.0,0.4164581169042834,2.5835418830957164,3.4164581169042836,2.0,0.29955624525179075,1.7004437547482092,2.299556245251791,63.6,0.3592908121657213,63.24070918783428,63.959290812165726,60.7,0.3874583729811402,60.31254162701886,61.087458372981146
VIL_022,18,5.58,-56.2,30.9,45.2,0.042,4.0,4.0,1.0,56.8,52.1,62.7,5,0,True,REPORTED,4.0,0.5896523252145656,3.4103476747854344,4.589652325214566,4.0,0.4164581169042834,3.5835418830957164,4.416458116904283,1.0,0.29955624525179075,0.7004437547482092,1.2995562452517908,56.8,0.3592908121657213,56.44070918783427,57.15929081216572,62.7,0.3874583729811402,62.31254162701886,63.087458372981146
VIL_022,19,7.12,-59.4,31.6,48.5,0.081,,,,,,,3,0,False,UNRECORDED,3.0796662569908304,5.896523252145656,0.0,8.976189509136486,2.9870796212109165,4.164581169042834,0.0,7.15166079025375,2.5392009536951266,2.995562452517907,0.0,5.534763406213034,52.0122977456063,3.5929081216572127,48.41938962394909,55.60520586726351,56.06076467029044,3.874583729811402,52.18618094047903,59.935348400101844
VIL_022,20,22.09,31.7,32.5,48.0,0.417,3.0,2.0,4.0,55.9,45.4,56.7,2,0,True,REPORTED,3.0,0.5896523252145656,2.4103476747854344,3.5896523252145656,2.0,0.4164581169042834,1.5835418830957166,2.4164581169042836,4.0,0.29955624525179075,3.700443754748209,4.29955624525179,55.9,0.3592908121657213,55.540709187834274,56.25929081216572,56.7,0.3874583729811402,56.31254162701886,57.087458372981146
VIL_022,21,17.26,6.8,34.9,59.0,0.386,,,,,,,6,1,False,UNRECORDED,2.5390490744801166,5.896523252145656,0.0,8.435572326625772,2.595687110764512,4.164581169042834,0.0,6.760268279807346,3.3733146036307966,2.995562452517907,0.3777521511128894,6.368877056148704,51.90140574131081,3.5929081216572127,48.3084976196536,55.49431386296802,55.92618088601557,3.874583729811402,52.05159715620417,59.80076461582698
VIL_022,22,22.96,55.2,35.7,52.5,0.506,,,,,,,1,0,False,UNRECORDED,2.9225323538465666,5.896523252145656,0.0,8.819055605992222,3.273838881321894,4.164581169042834,0.0,7.438420050364728,2.5806767111973024,2.995562452517907,0.0,5.57623916371521,52.43356813977096,3.5929081216572127,48.84066001811375,56.02647626142817,54.84943522538117,3.874583729811402,50.974851495569766,58.72401895519258
VIL_022,23,25.46,65.0,33.5,54.7,0.516,,,,,,,3,1,False,UNRECORDED,2.5160251874142388,5.896523252145656,0.0,8.412548439559895,4.328452985545845,4.164581169042834,0.1638718165030113,8.49303415458868,3.139005899716565,2.995562452517907,0.14344344719865765,6.1345683522344725,51.713093993419506,3.5929081216572127,48.120185871762295,55.306002115076716,54.337659080944476,3.874583729811402,50.46307535113307,58.21224281075588
